Galvecta Plus Tab. 50/500mg 14's,2024,4,4745,2330445.9605
Aircare DPI Device 1's,2024,4,3710,1511910.432
Byvas Tab. 2.5mg 14's,2024,4,23949,5177407.3366
Eglaro-S Tab. 5/100mg 14's,2024,4,2217,1268958.545
Evopride Tab. 1mg 30's,2024,4,3854,876530.515500033
Supercran Sac. 10's,2024,4,2429,873144.750900002
Erli Plus Tab. 12.5/1000mg 14's,2024,4,3866,1393399.05
Paridopa Tab. 200/50/200mg 30's,2024,4,359,719284.875
Erlina Plus XR Tab. 10/5/1000mg 14's,2024,4,5,1428
Evokalm Tab. 200mg 10's,2024,4,616,283420.6123
K-1000 Tab. 30's,2024,4,18505,11547704.8025005
Inosita Plus Tab. 50/1000mg 28's,2024,4,20856,22003574.07308
SECURIN TAB 10mg 20's,2024,4,-4,-862.16
Telsarta-A Tab. 10/80mg 10's,2024,4,8706,3168257.4572
EvoCheck GM700S BGM Meter Kit,2024,4,1072,3209269.74
Agoviz Tab. 25mg 14's,2024,4,4571,3240501.03440004
Erli Tab. 10mg 14's,2024,4,19588,7403809.07390064
RIXABAC TAB 200MG 10s,2024,4,-1,-141.95
FORMIS TABS 257.05MG 30'S,2024,4,-2,-871.8
Stevo Tab. 15mg 100's,2024,4,1979,709280.901800002
MYOPRO 20MG 10'S,2024,4,-16,-4229.12
Arbi-A Tab. 100/5mg 10's,2024,4,953,259482.09
Redexa Cap. 30mg 30's,2024,4,4209,2050130.555
Histalis Tab. 10mg 10's,2024,4,7763,1185893.0185
SETSPIN TABS 24MG 30S,2024,4,-3,-1484.28
Dapwiz Plus XR Tab. 5/1000mg 14's,2024,4,1630,568777.330000003
Treatan-D Tab. 16/12.5mg 28's,2024,4,441,368312.2638
FREEDEP TABS F.C. 0050MG X 30,2024,4,-5,-1147.5
Busonide Cap. 400/12 mcg 30's,2024,4,17929,7845010.57000042
Xilica Cap. 100mg 14's,2024,4,1805,913807.9765
Tansin DS Tab. 100mg 10's,2024,4,632,195853.668
Galvecta Plus Tab. 50/850mg 14's,2024,4,7532,3820465.9863
BD PEN NEEDLE 31GA 8MM (320109),2024,4,7262,165108.3437
Erli Plus XR Tab. 12.5/1000mg 14's,2024,4,14569,6976122.01199979
Evokalm XR Tab. 200mg 10's,2024,4,1493,817226.7608
Vible Tab. 30's,2024,4,5679,4073948.31689998
Sacvin Tab. 50mg 30's,2024,4,18840,24710059.6670038
REKLAIM SACHET 30's,2024,4,-58,-29194.5471
Retzole Tab. 2.5mg 10's,2024,4,2273,4045195.9
"Opt-D Cap. 200,000IU 1's",2024,4,51775,15438996.0507997
Zoltar Cap. 20mg 14's,2024,4,7104,2167080.71200005
Erlina Tab. 10/5mg 14's,2024,4,10886,5285543.26999992
Arbi Tab. 150mg 10's,2024,4,8030,2544958.6539
LACTEUS LF 400GM,2024,4,-16,-21312
Erli Plus XR Tab. 5/1000mg 14's,2024,4,2237,831030.329
EvoCheck Go BGM Test Strip 50's,2024,4,3288,4467281.50000007
Paridopa Tab. 125/31.25/200mg 30's,2024,4,69,94047.825
MFIT CAPS 400MG 30'S,2024,4,-15,-18307.8
Evopride Tab. 2mg 30's,2024,4,9892,4333325.97250007
SETSPIN TABS 8MG 30S,2024,4,-10,-2239.2
Treatan Tab. 16mg 28's,2024,4,2290,2373667.0276
Arbi-D Tab. 300/25mg 14's,2024,4,848,642572.4873
Duzalta Cap. 20mg 14's,2024,4,8785,4924089.80750023
Duzalta Cap. 60mg 10's,2024,4,3062,1756158.12590002
Zilero Tab. 2.5mg 30’s,2024,4,721,549171.57
Lowplat Tab. 75mg 10's,2024,4,318718,75226495.4989988
Ad-D Chewable Tab. 10000IU 8's,2024,4,536,90460.8358
Xcept Tab. 20mg 14's,2024,4,15886,13127226.7850009
Omron Weigh Scale BF-508,2024,4,2,39891.08
Xilica Cap. 75mg 14's,2024,4,8947,4037686.17119991
IBANDRO TABS 150MG,2024,4,-96,-42594.5625
Zibes Tab. 2.5mg 14's,2024,4,13998,773588.937400012
Omron BPM M1 Basic Limited Edition (DH),2024,4,2,10710.81
HIFAZAT Hand Sanitizer 50ml,2024,4,-2,-225.22
Evokalm Tab. 25mg 10's,2024,4,16875,3189946.94599994
Zoltar Inj. 40mg 1's,2024,4,19919,3558847.35750001
Xcept Tab. 2.5mg 10's,2024,4,15813,4674846.995
AXIFER IV 100MG 5AM,2024,4,821,607378.125
Orslim Cap. 120mg 30's,2024,4,21650,47053234.1825
"Opt-D Cap. 25,000IU 4's",2024,4,2409,472905.073200001
LACTEUS 3 400g,2024,4,-9,-10739.25
Paridopa Tab. 150/37.5/200mg 30's,2024,4,289,403519.225
Sacvin Tab. 100mg 30's,2024,4,3846,7447802.71080018
MYOPRO 40MG 10'S,2024,4,-1,-339.15
Erlina Tab. 25/5mg 14's,2024,4,10144,6960519.32100031
INNOGEN R INSULIN REGULAR,2024,4,-2,-788.8
Gouric Tab. 80mg 20's,2024,4,18245,15563000.9365
Ferfer Gro Sac. 30's,2024,4,8919,3737904.68579991
Avsar Tab. 160/10mg 14's,2024,4,57144,34362595.129
Galvecta Tab. 50mg 10's,2024,4,1941,656881.802
Eglaro Tab. 15mg 14's,2024,5,418,184791.088
LACTEUS 1 400g,2024,5,0,0
Dipof Cap. 3/25mg 20's,2024,5,7274,1417646.88569999
Azliv Tab. 250mg CP 6's,2024,5,-12,-1882.68
Estar Tab. 10mg 14's,2024,5,61746,25808806.315
Erli Plus Tab. 5/500mg 14's,2024,5,1482,427755.7
Arbi-D Tab. 150/12.5mg 10's,2024,5,12282,4673673.63240001
NUVAL TABS 80MG 14`S,2024,5,0,0
Erli Plus XR Tab. 10/1000mg 14's,2024,5,4190,1912178.248
Xilica Cap. 25mg 14's,2024,5,3405,822246.480599999
Ramipace Tab. 10mg 28's,2024,5,2595,2539687.984
Klevra XR Tab. 500mg 10's,2024,5,532,301569.8
Ramipace Tab. 1.25mg 28's,2024,5,9843,3577532.9439001
BD SYRINGE - BAG 1CC 30GA 8MM 10 (328838),2024,5,1920004,65167743.8171
Zibes Tab. 5mg 20's,2024,5,16799,3393406.3692
Anplag Tab. 60mg 14's,2024,5,1834,1292867.085
Fasteso Tab. 20mg 14's,2024,5,224,50297.2384000001
X-Plended EZ Tab. 10/10mg 10's,2024,5,23959,8920895.086
Lowplat Plus Tab. 75/150mg 10's,2024,5,3587,910707.412699996
Avsar Tab. 160/5mg 14's,2024,5,52712,26152744.5125019
Diu Tansin Tab. 50/12.5mg 10's,2024,5,8558,1931908.987
Supercran Sac. 10's,2024,5,2845,1019169.4945
Arbi-A Tab. 100/10mg 10's,2024,5,699,216763.954
Actnise Crm. 50gm 1's,2024,5,8938,2935308.16300005
Klevra Tab. 250mg 30's,2024,5,1359,1332325.17109999
Sacvin Tab. 200mg 30's,2024,5,436,1003618.8
Dipof Cap. 6/25mg 20's,2024,5,2475,810967.184800014
ESMART TABS 50MG 10X2`S,2024,5,0,0
Evopride Plus Tab. 2/500mg 30's,2024,5,40247,19817541.8307985
Erlina Plus XR Tab. 25/5/1000mg 14's,2024,5,5,1428
Ad-D Chewable Tab. 2000IU 30's,2024,5,425,161699.8719
SETSPIN TABS 16MG 30S,2024,5,0,0
Evopravir Tab. 200mg CP 30's,2024,5,1,1912.5
Inosita Plus TABS 50+1000MG 14`S,2024,5,-1,-328.44
Avsar Plus Tab. 320/10/25mg 28's,2024,5,2486,1402335.998
FREEDEP TABS F.C. 0100MG X 20,2024,5,-1,-255
Inosita Plus Tab. 50/1000mg 28's,2024,5,23196,24413545.4623
UFI Tab 5mg CP,2024,5,-79,-27496.65
Omron BPM M3 Comfort,2024,5,206,3427685.2818
Evopride Plus Tab. 1/500mg 30's,2024,5,15120,4059997.3774005
Telsarta-A Tab. 10/80mg 10's,2024,5,6008,2186251.726
Duzalta Cap. 30mg 14's,2024,5,14908,8951804.72050035
Erlina Plus XR Tab. 5/2.5/1000mg 14's,2024,5,5,1190
Zilero Tab. 5mg 30’s,2024,5,-136,-120721.1055
Telsarta-D Tab. 40/12.5mg 14's,2024,5,8310,3449327.2198
Itipso Tab. 50mg 10's,2024,5,9132,1704355.4
Byvas Tab. 10mg 14's,2024,5,3639,1461255.134
Ad Folic Tab. 30's,2024,5,29762,11535143.6024025
Zibes Tab. 10mg 20's,2024,5,1155,432348.683999999
Inosita Plus XR Tab. 50/500mg 14's,2024,5,29691,17213357.2914983
Neo Q 10 Cap. 100mg 20's,2024,5,2926,3249280.99919998
X-Plended EZ Tab. 5/10mg 10's,2024,5,7261,1780228.695
Inosita TABS 100MG 14`S,2024,5,2,985.32
"Omron Weigh Scale HN-289 ",2024,5,34,188610.911
MYOPRO 10MG 10'S,2024,5,-11,-1604.46
"Opt-D Cap. 100,000IU 2's",2024,5,2569,656489.311999999
Avsar Plus Tab. 160/5/12.5mg 28's,2024,5,36534,15573667.527503
Erli Plus XR Tab. 25/1000mg 14's,2024,5,1889,1294017.74400001
Omron BPM Wrist RS1,2024,5,385,3125577.24200001
BD PEN NEEDLE 31GA 5MM (320119),2024,5,31444,713770.7733
Erli Plus Tab. 5/1000mg 14's,2024,5,576,104417.4
Ferfer Sac. 30's,2024,5,20723,15599275.5946996
SheVit Tab. 30's,2024,5,16432,8131695.10150001
Eglaro Tab. 5mg 14's,2024,5,179,62638.7460000001
Avsar Plus Tab. 160/5/25mg 28's,2024,5,2831,1198493.06000001
Dapwiz Plus XR Tab. 5/500mg 14's,2024,5,1373,601615.974999997
Oxivort Tab. 10mg 14's,2024,5,1736,592688.085
Femova Sac. 10's,2024,5,11650,12509798.5664993
Eglaro-S Tab. 15/100mg 14's,2024,5,9528,6375327.0799
Evopride Tab. 3mg 30's,2024,5,4343,2649629.28
Galvecta Plus Tab. 50/500mg 14's,2024,5,4612,2263611.2265
Aireez TABS CHWE 0004MG X 14,2024,5,-3,-428.4
Busonide Cap. 200/6 mcg 30's,2024,5,3763,1335367.51000002
Avsar Plus Tab. 160/10/25mg 28's,2024,5,9939,4503451.66129984
Estar Tab. 20mg 14's,2024,5,5549,3020836.5545
Erli Tab. 10mg 14's,2024,5,21583,8162720.86210074
X-Plended EZ Tab. 20/10mg 10's,2024,5,5864,3364416.76999998
Dapwiz Plus XR Tab. 10/1000mg 14's,2024,5,952,475142.009999997
LACTEUS 2 400g,2024,5,-3,-3579.75
Treatan-D Tab. 16/12.5mg 28's,2024,5,2042,1710067.2899
Paridopa Tab. 100/25/200mg 30's,2024,5,2215,3403169.14
Ivadin Tab. 5mg 14's,2024,5,6862,2440724.435
Estar Tab. 5mg 14's,2024,5,42551,12150333.4994982
Erlina Tab. 10/5mg 14's,2024,5,8260,4013849.76999987
Xilica Cap. 150mg 14's,2024,5,1392,809348.574000004
Telsarta Tab. 40mg 10's,2024,5,16889,4715462.67
Lowplat Plus Tab. 75/75mg 10's,2024,5,416560,105149220.068833
Treatan Tab. 4mg 14's,2024,5,16682,5631523.20999996
Sacvin Tab. 50mg 30's,2024,5,17689,23198467.4106023
Omron BPM M1 Basic Limited Edition (DH),2024,5,1,5522.16
Anplag Tab. 90mg 20's,2024,5,14644,20882788.1404
Evopride Tab. 2mg 30's,2024,5,10874,4755320.3799999
ESMART TABS 75MG 20`S,2024,5,0,0
Histalis Tab. 10mg 10's,2024,5,8490,1296258.9013
FORMIS TABS 257.05MG 30'S,2024,5,0,0
Inosita Plus XR Tab. 100/1000mg 14's,2024,5,791,545427.904000002
SPEDICAM TABS 8MG 10`S,2024,5,-3,-381.24
Gouric Tab. 40mg 20's,2024,5,99464,53707104.7545
Nise Tab. 100mg 20's,2024,5,217385,56416017.9042221
Treatan Tab. 8mg 14's,2024,5,12015,4845567.61300014
Busonide Cap. 400/12 mcg 30's,2024,5,19799,8672073.83000042
NUVAL D TABS 80+12.5MG 14`S,2024,5,0,0
Telsarta-A Tab. 10/40mg 10's,2024,5,6657,2143574.4085
Erlina Tab. 25/5mg 14's,2024,5,10655,7313129.64900036
Telsarta-A Tab. 5/40mg 14's,2024,5,28181,11692464.847
Avsar Tab. 80/5mg 14's,2024,5,159307,62347633.24421
Revolic Tab. 30's,2024,5,2184,1183753.9793
Stevo Tab. 15mg 200's,2024,5,386,202554.852000001
EvoCheck BPM68,2024,5,-35,-178969.554
EvoCheck Go BGM Meter Kit,2024,5,3434,6893570.575
Omron Weigh Scale BF-508,2024,5,3,57737.07
Avsar Tab. 160/10mg 14's,2024,5,54671,32869449.9395
Arbi-D Tab. 300/25mg 14's,2024,5,938,712551.6719
Duzalta Cap. 60mg 10's,2024,5,3341,1919612.44810002
Evofix Susp. 100mg/5mL 60ML,2024,5,3263,808910.3625
Ferfer Gro Sac. 30's,2024,5,12637,5298510.71619996
Erli Plus XR Tab. 12.5/1000mg 14's,2024,5,11852,5668727.71559996
Voxamine Tab. 100mg 10's,2024,5,7928,4880108.90499996
BD SYRINGE - BAG 1ML 31G 6MM,2024,5,105864,4088193.87799996
Evofix DS Susp. 200mg/5mL 30ML,2024,5,5063,1303390.8075
Thewril Cap. 4mg 20's,2024,5,5483,3116885.495
Duzalta Cap. 20mg 14's,2024,5,9966,5584421.95450027
Ivadin Tab. 7.5mg 14's,2024,5,1631,577597.27
Xcept Tab. 20mg 14's,2024,5,16582,13719427.555001
Orslim Cap. 120mg 30's,2024,5,25283,54949443.6475
EvoCheck Go BGM Test Strip 50's,2024,5,4799,6544081.92999993
Redexa Cap. 60mg 30's,2024,5,5813,4389157.75
Inosita TABS 100MG 10`S,2024,5,0,0
Galvecta Plus Tab. 50/1000mg 14's,2024,5,3279,1689858.1021
Inosita Plus Tab. 50/850mg 28's,2024,5,14282,15031337.1883
Retzole Tab. 2.5mg 10's,2024,5,-626,-1107727.055
Arbi-D Tab. 300/12.5mg 10's,2024,5,8061,4566094.5264
BD PEN NEEDLE 4MM 100’S,2024,5,75321,1676862.9914
Ramipace Tab. 2.5mg 28's,2024,5,35828,19521529.0067014
Paridopa TABS 100/25/200MG 10's,2024,5,-6,-1683
Erli Plus XR Tab. 5/1000mg 14's,2024,5,2398,892865.405
Omron BPM M7 Intelli IT,2024,5,230,5388012.392
Evokalm XR Tab. 200mg 10's,2024,5,1643,903780.8056
Avsar Plus Tab. 160/10/12.5mg 28's,2024,5,37050,17122228.702505
Aireez Tab. 5mg 30's,2024,5,1264,504353.46
Xcept Tab. 15mg 14's,2024,5,17732,12362559.38
Erli Tab. 25mg 14's,2024,5,7680,3815167.42549993
Stevo Sac. 1gm 50's,2024,5,85,45486
Zoltar Cap. 20mg 14's,2024,5,7017,2145004.78750006
Paridopa Tab. 50/12.5/200mg 30's,2024,5,317,331266.420000001
CLEAR LAX TABS 15MG 30's,2024,5,-1,-408
Redexa Cap. 30mg 30's,2024,5,4320,2106096.4675
EvoCheck Infrared Thermometer,2024,5,23,96308.7626
Voxamine Tab. 50mg 10's,2024,5,9733,2998295.23000009
Evofix Cap. 400mg 10's,2024,5,5199,3444006.2
Gouric Tab. 80mg 20's,2024,5,21459,18310152.5705
EvoCheck GS700 BGM Test Strips 50's,2024,5,7984,16199135.9199998
EvoCheck GM700S BGM Meter Kit,2024,5,1678,5197675.04
Xilica Cap. 50mg 14's,2024,5,9722,3529082.48919987
Ad Folic OD Tab. 600mcg 30's,2024,5,37601,19643940.5512992
LACTEUS 3 400g,2024,5,0,0
Histalis Tab. 20mg 10's,2024,5,1996,576947.185
Byvas Tab. 2.5mg 14's,2024,5,37085,8014818.3793
Erlina Plus XR Tab. 10/5/1000mg 14's,2024,5,13,3712.8
Inosita Plus XR Tab. 50/1000mg 14's,2024,5,12851,8029197.755
Paridopa Tab. 200/50/200mg 30's,2024,5,1091,2180513.5
Inosita Plus TABS 50+500MG 14`S,2024,5,-23,-7239.48
UFI Tab 10mg CP,2024,5,-84,-42738
SETSPIN TABS 8MG 30S,2024,5,0,0
Evofix Susp. 100mg/5mL 30ML,2024,5,10021,2285169.665
EVOROX TABS F.C. 0250MG X 10,2024,5,0,0
Zoltar Cap. 40mg 14's,2024,5,4957,1633622.25539997
Evokalm XR Tab. 300mg 10's,2024,5,2008,1217910.668
Actiflor Sac. 250mg 10's,2024,5,17193,10876240.5013
Sacvin Tab. 100mg 30's,2024,5,4455,8625161.40490021
Evo Joshanda Sac. 30's,2024,5,165,73463.0982000001
Onita Sac. 2g 7's,2024,5,11798,13931330
Telsarta Tab. 80mg 10's,2024,5,3612,1375456.9346
Agoviz Tab. 25mg 14's,2024,5,4691,3320485.32800003
Sparliv Tab. 30's,2024,5,3664,2892378.08840009
NUVAL TABS 160MG 14`S,2024,5,0,0
Arbi Tab. 300mg 10's,2024,5,3531,1492141.493
Phytus Syp. 120ML,2024,5,3748,1416721.23799999
LACTEUS LF 400GM,2024,5,0,0
LACTEUS GROW 3 400g,2024,5,0,0
"Opt-D Cap. 200,000IU 1's",2024,5,67985,20284909.8409983
Aireez Tab. 10mg 30's,2024,5,17456,11097785.2728
Xcept Tab. 10mg 10's,2024,5,39839,18011312.1057
MFIT CAPS 400MG 30'S,2024,5,0,0
Azliv Tab. 500mg CP 6's,2024,5,-4,-935
Erlina Plus XR Tab. 12.5/2.5/1000mg 14's,2024,5,5,1190
Byvas Tab. 5mg 14's,2024,5,41555,13634163.8073995
Dapwiz Tab. 10mg 10's,2024,5,17770,5709139.6883
Oxivort Tab. 20mg 14's,2024,5,276,150132.78
Lowplat Tab. 75mg 10's,2024,5,337628,79627493.7994906
Xilica Cap. 75mg 14's,2024,5,9436,4241862.31049991
Evopride Tab. 1mg 30's,2024,5,4235,963956.537400045
"Opt-D Cap. 25,000IU 4's",2024,5,3617,709602.844800004
Aireez Sac. 4mg 14's,2024,5,3829,1212375.70600001
Omron BPM M1 Basic,2024,5,2968,22587996.6035003
UriTreat Cap. 0.4mg 20's,2024,5,2096,1773732.4
Erli Plus Tab. 5/850mg 14's,2024,5,533,96678.9999999999
Stevo Tab. 15mg 100's,2024,5,833,308003.600400001
Anex-M Tab. 85/500mg 2's,2024,5,4056,1345143.3388
X-Plended Tab. 10mg 10's,2024,5,170863,68814915.5904103
EvoCheck Pulse Oximeter,2024,5,114,306100
Tansin DS Tab. 100mg 10's,2024,5,2356,728232.1852
Klevra Soln. 500mg/5mL 60mL,2024,5,2049,1124176.0753
Vible Tab. 30's,2024,5,6629,4760255.14499989
X-Plended Tab. 20mg 10's,2024,5,97546,55054418.7942003
Fasteso Tab. 40mg 14's,2024,5,3454,1358806.4096
RIXABAC TAB 550MG 10s,2024,5,0,0
Xcept Tab. 2.5mg 10's,2024,5,16372,4841332.41999999
Galvecta Plus Tab. 50/850mg 14's,2024,5,7423,3766446.29390001
Inosita Tab. 25mg 10's,2024,5,737,210506.818
Tiocap Cap. 18mcg 30's,2024,5,865,549978.9
LACTEUS MAMA 400GM,2024,5,0,0
Arbi-A Tab. 100/5mg 10's,2024,5,1552,421151.884
Dapwiz Plus XR Tab. 5/1000mg 14's,2024,5,634,220703.044000001
Dapwiz Tab. 5mg 10's,2024,5,8008,1690635.72
Arbi Tab. 150mg 10's,2024,5,8499,2695428.1177
K-1000 Tab. 30's,2024,5,23167,14462635.5852002
Paridopa Tab. 150/37.5/200mg 30's,2024,5,359,504740.0725
Erli Plus Tab. 12.5/1000mg 14's,2024,5,4913,1766317.17
Klevra Tab. 500mg 30's,2024,5,2381,3850517.09999995
Telsarta-A Tab. 5/80mg 14's,2024,5,7982,4289675.04230015
Tansin Tab. 50mg 10's,2024,5,20327,3947376.88340026
Inosita Tab. 50mg 28's,2024,5,9918,9835630.1589994
Paridopa Tab. 125/31.25/200mg 30's,2024,5,101,137478.235
Aircare DPI Device 1's,2024,5,1938,820817.136000002
Telsarta Tab. 20mg 10's,2024,5,8073,1502503.8232
Galvecta Tab. 50mg 10's,2024,5,1951,659613.6648
Erli Plus Tab. 12.5/850mg 14's,2024,5,5444,1961869.193
Zilfom Tab. 400mg 5's,2024,5,3517,1566408.9
Evopride Tab. 4mg 30's,2024,5,8151,7663687.68
Xilica Cap. 100mg 14's,2024,5,2204,1115993.092
Inosita Tab. 100mg 28's,2024,5,2631,4096821.33
BD PEN NEEDLE 31GA 8MM (320109),2024,5,5848,133174.9231
Omron ETB Eco Temp Basic,2024,5,249,348397.3866
Zilero Tab. 2.5mg 30’s,2024,5,624,476458.83
"Opt-D Inj. 200,000 IU 1's",2024,5,44013,6274425.63900014
Zoltar Inj. 40mg 1's,2024,5,21731,3866498.64360001
Treatan Tab. 16mg 28's,2024,5,2667,2761163.4896
Ramipace Tab. 5mg 28's,2024,5,17310,12562411.8932006
Erli Plus Tab. 12.5/500mg 14's,2024,5,6313,2275961.19
Zibes Tab. 2.5mg 14's,2024,5,14097,778927.701600015
Paridopa Tab. 75/18.75/200mg 14's,2024,5,42,17446.25
Dapwiz Plus XR Tab. 10/500mg 14's,2024,5,688,327188.12
Ad-D Chewable Tab. 10000IU 8's,2024,5,476,80924.455
Inosita Plus Tab. 50/500mg 28's,2024,5,52492,54145489.4680054
Telsarta-D Tab. 80/12.5mg 14's,2024,5,4861,3004076.1356
IBANDRO TABS 150MG,2024,5,-15,-6693.75
Kalsob Tab. 30's,2024,5,32260,20041646.422398
X-Plended Tab. 5mg 10's,2024,5,54682,12620681.7970012
Aircare Plus DPI Device 1's,2024,5,252,98273.1405000001
Tiocap Cap. 18mcg 6's,2024,5,17155,2176394.808
REKLAIM SACHET 30's,2024,5,-48,-23765.6847
Evokalm Tab. 25mg 10's,2024,5,17785,3365065.93959989
LACTEUS AR 400g,2024,5,0,0
AXIFER IV 100MG 5AM,2024,5,890,660503.075
Eglaro-S Tab. 5/100mg 14's,2024,5,1168,669275.805
Evokalm Tab. 200mg 10's,2024,5,876,405045.631500002
NOZEA 500MG/40MG,2024,5,-4,-958.96
Evokalm Tab. 100mg 10's,2024,5,9380,3845440.29050005
Finno-Q Sac. 3g 10's,2024,5,4070,2047205.42299998
Supercran Sac. 10's,2024,6,1574,566924.469
EvoCheck GM700S BGM Meter Kit,2024,6,1399,4402514.84
EvoCheck GS700 BGM Test Strips 50's,2024,6,11925,24180507.7239991
Treatan Tab. 8mg 14's,2024,6,11922,4807535.34100011
Avsar Tab. 160/10mg 14's,2024,6,53574,32234218.752
Byvas Tab. 2.5mg 14's,2024,6,31947,6904822.1274
Paridopa Tab. 200/50/200mg 30's,2024,6,1453,2907897.6
UFI Tab 5mg CP,2024,6,-17,-5924.5
Telsarta-A Tab. 10/80mg 10's,2024,6,781,284186.2228
Arbi-D Tab. 300/25mg 14's,2024,6,723,548590.899
Ferfer Gro Sac. 30's,2024,6,9617,4035841.06579988
Eglaro Tab. 5mg 14's,2024,6,184,64672.3903000001
Erli Tab. 10mg 14's,2024,6,19928,7537491.21580063
Dapwiz Plus XR Tab. 10/1000mg 14's,2024,6,841,419016.255
NUVAL TABS 80MG 14`S,2024,6,0,0
Aireez Tab. 5mg 30's,2024,6,838,334369.245
Duzalta Cap. 20mg 14's,2024,6,8878,4972818.73300022
Voxamine Tab. 100mg 10's,2024,6,7364,4540711.56999993
Xilica Cap. 25mg 14's,2024,6,2929,707513.1988
MYOPRO 20MG 10'S,2024,6,0,0
Anplag Tab. 60mg 14's,2024,6,908,644234.4225
Gouric Tab. 80mg 20's,2024,6,13637,11642367.581
Xilica Cap. 50mg 14's,2024,6,8745,3170986.78289988
Evopride Tab. 1mg 30's,2024,6,3551,807056.232400027
Xcept Tab. 15mg 14's,2024,6,16748,11675554.95
Avsar Plus Tab. 160/5/12.5mg 28's,2024,6,35470,15122156.3740028
SPEDICAM TABS 8MG 10`S,2024,6,0,0
Inosita Plus XR Tab. 100/1000mg 14's,2024,6,8218,5631842.36630013
Inosita Plus TABS 50+1000MG 14`S,2024,6,0,0
Treatan Tab. 4mg 14's,2024,6,16382,5527360.80000003
Klevra XR Tab. 500mg 10's,2024,6,641,360133.576
Paridopa Tab. 100/25/200mg 30's,2024,6,2618,4019458.75
Telsarta Tab. 80mg 10's,2024,6,3700,1407369.8643
EvoCheck Go BGM Meter Kit,2024,6,3215,6302262.175
Erlina Tab. 10/5mg 14's,2024,6,14901,7239485.19000016
Evopride Plus Tab. 1/500mg 30's,2024,6,15191,4076207.37290048
Lowplat Plus Tab. 75/75mg 10's,2024,6,395979,99988696.0230288
Diu Tansin Tab. 50/12.5mg 10's,2024,6,7721,1795934.011
Inosita Plus TABS 50+500MG 10`S,2024,6,0,0
Omron BPM M1 Basic,2024,6,2361,17599516.6717
Eglaro Tab. 15mg 14's,2024,6,278,123097.68
Evokalm XR Tab. 200mg 10's,2024,6,1157,635669.9908
Erli Plus XR Tab. 10/1000mg 14's,2024,6,3904,1775678.2175
Erli Plus XR Tab. 5/1000mg 14's,2024,6,1686,626320.256
UriTreat Cap. 0.4mg 20's,2024,6,1475,1246283.6
"Opt-D Cap. 25,000IU 4's",2024,6,2794,548579.665000002
Evokalm XR Tab. 300mg 10's,2024,6,1632,989630.93
BD SYRINGE - BAG 1CC 30GA 8MM 10 (328838),2024,6,1816820,61387710.2859
Estar Tab. 10mg 14's,2024,6,57841,24209621.39
Femova Sac. 10's,2024,6,11288,12125507.5664994
Oxivort Tab. 20mg 14's,2024,6,270,144381.6375
Stevo Sac. 1gm 50's,2024,6,167,80298
Zoltar Cap. 40mg 14's,2024,6,3636,1201060.62769998
EvoCheck Go BGM Test Strip 50's,2024,6,6479,8804544.51999968
BD PEN NEEDLE 31GA 5MM (320119),2024,6,29383,665952.1501
Sacvin Tab. 200mg 30's,2024,6,580,1334629.2
Klevra Tab. 250mg 30's,2024,6,1224,1203263.6923
Ferfer Sac. 30's,2024,6,19833,14920202.1094996
Xcept Tab. 20mg 14's,2024,6,17303,14306363.0250011
Eglaro-S Tab. 15/100mg 14's,2024,6,7501,5019839.6001
Oxivort Tab. 10mg 14's,2024,6,1365,465770.0775
NUVAL D TABS 80+12.5MG 14`S,2024,6,0,0
Zibes Tab. 10mg 20's,2024,6,825,309322.6093
Agoviz Tab. 25mg 14's,2024,6,4560,3231278.50040004
Erli Plus Tab. 5/1000mg 14's,2024,6,715,129198.3
Inosita TABS 100MG 14`S,2024,6,1,492.66
"Opt-D Cap. 100,000IU 2's",2024,6,2569,656148.827099998
"Opt-D Cap. 200,000IU 1's",2024,6,61394,18335021.2114994
Orslim Cap. 120mg 30's,2024,6,23970,52102533.995
Paridopa Tab. 150/37.5/200mg 30's,2024,6,363,510995.1375
Thewril Cap. 4mg 20's,2024,6,4967,2821035.741
Erli Plus Tab. 5/500mg 14's,2024,6,1684,485846.4
Inosita Plus XR Tab. 50/500mg 14's,2024,6,29071,16836808.4889983
"Opt-D Inj. 200,000 IU 1's",2024,6,39033,5557889.8738001
Ad-D Chewable Tab. 2000IU 30's,2024,6,669,252427.583299999
Treatan Tab. 16mg 28's,2024,6,2194,2273413.4824
Inosita Plus Tab. 50/1000mg 28's,2024,6,19640,20749430.6495
Inosita Tab. 100mg 28's,2024,6,2267,3535398.5196
Galvecta Tab. 50mg 10's,2024,6,1979,669563.0986
Aircare DPI Device 1's,2024,6,1329,562533.309000001
X-Plended Tab. 10mg 10's,2024,6,173403,69838046.6121103
Evofix Susp. 100mg/5mL 60ML,2024,6,1929,469140.202499999
Gouric Tab. 40mg 20's,2024,6,101754,54981915.1690001
Arbi-A Tab. 100/10mg 10's,2024,6,737,227985.919999999
Erlina Tab. 25/5mg 14's,2024,6,12530,8598392.00500035
Zilero Tab. 5mg 30’s,2024,6,-44,-38678.4
Omron Weigh Scale BF-508,2024,6,2,35692.031
Stevo Tab. 15mg 100's,2024,6,424,162357.888
Tansin DS Tab. 100mg 10's,2024,6,1841,568110.98
Dipof Cap. 6/25mg 20's,2024,6,2227,728984.738500011
Ramipace Tab. 1.25mg 28's,2024,6,8868,3221714.50160007
Erli Plus Tab. 12.5/500mg 14's,2024,6,5130,1847738.33
